uid,total_act_mins_post,variant_number,total_act_mins_pre,gender,user_type
23871,5140.0,0,5531.0,male,reader
23872,5.0,0,12.0,unknown,non_reader
23873,68.0,0,37.0,male,non_reader
23874,108.0,0,39.0,female,non_reader
23875,257.0,0,205.0,female,reader
23876,162.0,0,175.0,male,non_reader
23877,144.0,0,17.0,male,non_reader
23878,41.0,0,3.0,male,non_reader
23879,75.0,0,43.0,male,non_reader
23880,4.0,0,7.0,female,non_reader
23881,36.0,0,113.0,female,non_reader
23882,2.0,0,47.0,male,non_reader
23883,165.0,0,34.0,male,non_reader
23884,10.0,0,4.0,male,new_user
23885,3.0,0,3.0,unknown,new_user
23886,5.0,0,24.0,female,non_reader
23887,145.0,0,56.0,unknown,non_reader
23888,29.0,0,11.0,female,non_reader
23889,23.0,0,59.0,unknown,non_reader
23890,991.0,0,39.0,male,non_reader
23891,101.0,0,81.0,male,non_reader
23892,93.0,0,341.0,unknown,non_reader
23893,104.0,0,98.0,male,non_reader
23894,77.0,0,223.0,female,non_reader
23895,660.0,0,577.0,female,non_reader
23896,240.0,0,151.0,female,non_reader
23897,224.0,0,206.0,male,reader
23898,330.0,0,288.0,male,non_reader
23899,433.0,0,450.0,male,reader
23900,1093.0,0,3850.0,female,reader
23901,84.0,0,68.0,unknown,non_reader
23902,35.0,0,108.0,unknown,non_reader
23903,6.0,0,0.0,female,new_user
23904,44.0,0,73.0,female,non_reader
23905,28.0,0,64.0,male,non_reader
23906,28.0,0,67.0,unknown,non_reader
23908,80.0,0,49.0,male,non_reader
23909,2.0,0,0.0,female,new_user
23910,258.0,0,230.0,male,non_reader
23911,29.0,0,51.0,female,non_reader
23912,20.0,0,106.0,male,non_reader
23913,71.0,0,27.0,male,non_reader
23914,160.0,0,119.0,unknown,non_reader
23915,26.0,0,116.0,female,non_reader
23916,25.0,0,16.0,male,non_reader
23917,28.0,0,6.0,male,new_user
23918,14.0,0,35.0,male,non_reader
23919,967.0,0,528.0,male,non_reader
23920,123.0,0,24.0,male,non_reader
23921,95.0,0,67.0,male,non_reader
23922,12.0,0,24.0,male,non_reader
23923,38.0,0,32.0,male,non_reader
23924,32.0,0,58.0,male,non_reader
23925,42.0,0,40.0,male,non_reader
23926,163.0,0,146.0,female,reader
23927,70.0,0,38.0,male,non_reader
23928,145.0,0,126.0,male,non_reader
23929,409.0,0,188.0,female,non_reader
23930,3.0,0,25.0,female,non_reader
23931,1211.0,0,441.0,female,reader
23932,22.0,0,25.0,male,non_reader
23933,346.0,0,817.0,unknown,non_reader
23934,9.0,0,11.0,unknown,non_reader
23935,361.0,0,256.0,male,reader
23936,73.0,0,35.0,male,non_reader
23937,256.0,0,699.0,unknown,non_reader
23938,25.0,0,27.0,male,new_user
23939,18.0,0,4.0,female,new_user
23940,78.0,0,43.0,female,non_reader
23941,1785.0,0,1878.0,male,reader
23942,15.0,0,35.0,female,non_reader
23943,107.0,0,66.0,male,non_reader
23944,216.0,0,84.0,male,non_reader
23945,643.0,0,1552.0,male,reader
23946,21.0,0,120.0,female,non_reader
23948,5.0,0,3.0,male,new_user
23950,1170.0,0,1383.0,male,contributor
23951,100.0,0,46.0,male,non_reader
23952,19.0,0,70.0,male,non_reader
23953,342.0,0,830.0,male,reader
23955,18.0,0,16.0,male,non_reader
23957,17.0,0,11.0,male,non_reader
23958,14.0,0,28.0,female,non_reader
23959,11.0,0,17.0,male,non_reader
23960,58.0,0,139.0,female,non_reader
23961,7.0,0,4.0,male,non_reader
23962,243.0,0,179.0,male,non_reader
23963,10.0,0,96.0,male,non_reader
23964,43.0,0,207.0,female,non_reader
23965,17.0,0,49.0,male,non_reader
23966,269.0,0,358.0,unknown,non_reader
23967,104.0,0,1091.0,unknown,reader
23968,94.0,0,360.0,female,non_reader
23969,35.0,0,15.0,male,non_reader
23970,1769.0,0,2465.0,female,reader
23971,117.0,0,342.0,unknown,reader
23972,16.0,0,91.0,unknown,non_reader
23973,41.0,0,24.0,male,non_reader
23974,3.0,0,6.0,unknown,non_reader
23975,27.0,0,191.0,female,non_reader
23976,4.0,0,7.0,male,non_reader
23977,101.0,0,126.0,male,non_reader
23979,92.0,0,24.0,male,non_reader
23980,127.0,0,98.0,male,non_reader
23981,117.0,0,66.0,male,non_reader
23984,1696.0,0,1720.0,male,reader
23985,12.0,0,21.0,female,non_reader
23986,98.0,0,121.0,female,non_reader
23987,18.0,0,34.0,male,non_reader
23988,25.0,0,168.0,female,non_reader
23989,7.0,0,22.0,male,non_reader
23990,725.0,0,9.0,male,non_reader
23992,79.0,0,55.0,unknown,non_reader
23993,204.0,0,202.0,male,reader
23994,236.0,0,7.0,male,non_reader
23995,90.0,0,363.0,male,non_reader
23996,209.0,0,100.0,female,non_reader
23997,33.0,0,152.0,female,reader
23998,1071.0,0,1540.0,male,reader
24000,19.0,0,19.0,unknown,non_reader
24001,60.0,0,24.0,male,non_reader
24002,802.0,0,1142.0,male,reader
24003,7.0,0,33.0,male,non_reader
24005,51.0,0,56.0,male,non_reader
24006,6.0,0,35.0,female,non_reader
24007,82.0,0,78.0,female,non_reader
24008,27.0,0,17.0,female,non_reader
24009,172.0,0,222.0,female,non_reader
24011,8.0,0,28.0,male,non_reader
24012,32.0,0,66.0,female,non_reader
24013,39.0,0,8.0,male,non_reader
24014,26.0,0,19.0,female,non_reader
24015,81.0,0,261.0,male,non_reader
24016,106.0,0,175.0,male,non_reader
24017,18.0,0,34.0,female,non_reader
24018,17.0,0,14.0,unknown,non_reader
24019,5.0,0,29.0,female,non_reader
24020,52.0,0,7.0,unknown,non_reader
24021,6.0,0,5.0,male,non_reader
24022,673.0,0,463.0,female,reader
24023,1386.0,0,434.0,unknown,reader
24024,52.0,0,26.0,male,non_reader
24025,75.0,0,164.0,male,non_reader
24026,287.0,0,296.0,female,reader
24027,42.0,0,15.0,female,non_reader
24028,13142.0,0,13759.0,male,reader
24029,15.0,0,68.0,female,non_reader
24030,109.0,0,58.0,male,non_reader
24032,307.0,0,214.0,female,non_reader
24033,639.0,0,571.0,male,reader
24034,44.0,0,10.0,male,non_reader
24036,197.0,0,812.0,female,non_reader
24037,97.0,0,113.0,female,non_reader
24038,1659.0,0,4326.0,male,reader
24039,15.0,0,39.0,male,non_reader
24040,212.0,0,941.0,female,non_reader
24041,2126.0,0,6762.0,unknown,reader
24042,139.0,0,297.0,female,non_reader
24043,33.0,0,20.0,male,non_reader
24044,206.0,0,68.0,male,reader
24045,41.0,0,108.0,unknown,non_reader
24046,305.0,0,198.0,male,non_reader
24047,254.0,0,88.0,male,non_reader
24048,188.0,0,183.0,unknown,non_reader
24049,2559.0,0,2698.0,male,contributor
24050,166.0,0,62.0,female,non_reader
24051,17.0,0,7.0,male,non_reader
24052,30.0,0,86.0,unknown,non_reader
24053,7.0,0,2.0,male,new_user
24054,10.0,0,13.0,female,non_reader
24056,1044.0,0,482.0,female,non_reader
24057,137.0,0,65.0,male,non_reader
24058,4084.0,0,8536.0,male,contributor
24059,5.0,0,44.0,unknown,non_reader
24060,77.0,0,30.0,male,non_reader
24061,17.0,0,60.0,male,non_reader
24062,425.0,0,719.0,unknown,reader
24063,39.0,0,117.0,female,non_reader
24064,210.0,0,80.0,unknown,non_reader
24065,117.0,0,16.0,male,non_reader
24066,59.0,0,110.0,male,non_reader
24067,39.0,0,74.0,male,non_reader
24068,41.0,0,34.0,male,non_reader
24069,286.0,0,69.0,male,non_reader
24070,207.0,0,219.0,male,non_reader
24072,62.0,0,18.0,female,non_reader
24073,196.0,0,798.0,male,reader
24074,17.0,0,28.0,male,non_reader
24075,112.0,0,47.0,female,non_reader
24076,109.0,0,160.0,unknown,non_reader
24077,200.0,0,292.0,male,non_reader
24078,1.0,0,21.0,male,non_reader
24079,3.0,0,255.0,female,non_reader
24080,21.0,0,60.0,male,non_reader
24081,102.0,0,95.0,male,non_reader
24082,155.0,0,122.0,unknown,non_reader
24083,1638.0,0,2946.0,male,contributor
24084,101.0,0,115.0,unknown,non_reader
24085,18.0,0,71.0,unknown,non_reader
24087,15749.0,0,23896.0,female,contributor
24089,4.0,0,16.0,female,non_reader
24090,180.0,0,130.0,male,non_reader
24091,44.0,0,9.0,male,non_reader
24093,52.0,0,25.0,unknown,non_reader
24094,12.0,0,4.0,unknown,new_user
24095,9.0,0,21.0,male,non_reader
24096,53.0,0,24.0,male,non_reader
24097,4751.0,0,11683.0,male,contributor
24098,33.0,0,72.0,female,non_reader
24099,102.0,0,176.0,male,non_reader
24100,47.0,0,38.0,female,non_reader
24101,570.0,0,1724.0,male,reader
24102,58.0,0,54.0,male,non_reader
24104,99.0,0,94.0,male,non_reader
24105,13.0,0,14.0,female,new_user
24106,22.0,0,26.0,male,non_reader
24108,1.0,0,8.0,male,reader
24109,3.0,0,11.0,female,new_user
24111,7.0,0,47.0,female,non_reader
24112,17.0,0,4.0,male,new_user
24113,13.0,0,11.0,unknown,non_reader
24114,54.0,0,78.0,female,non_reader
24116,715.0,0,57.0,unknown,non_reader
24117,29.0,0,62.0,male,non_reader
24118,50.0,0,71.0,male,non_reader
24119,7.0,0,14.0,male,non_reader
24120,6.0,0,12.0,male,non_reader
24121,7140.0,0,1731.0,male,reader
24122,66.0,0,175.0,male,reader
24123,13.0,0,381.0,unknown,non_reader
24124,247.0,0,125.0,female,non_reader
24125,673.0,0,178.0,unknown,reader
24126,89.0,0,105.0,male,non_reader
24127,99.0,0,150.0,male,non_reader
24128,5622.0,0,336.0,male,non_reader
24129,15.0,0,6.0,unknown,new_user
24130,2.0,0,11.0,male,non_reader
24131,15.0,0,20.0,male,non_reader
24132,271.0,0,280.0,male,non_reader
24133,9.0,0,33.0,unknown,non_reader
24134,384.0,0,184.0,male,reader
24135,15.0,0,25.0,unknown,non_reader
24136,3367.0,0,4562.0,female,contributor
24137,79.0,0,4.0,male,non_reader
24138,196.0,0,357.0,female,reader
24140,46.0,0,27.0,female,non_reader
24141,324.0,0,3438.0,female,non_reader
24142,35.0,0,13.0,male,non_reader
24143,21.0,0,21.0,male,non_reader
24145,2.0,0,8.0,female,new_user
24146,718.0,0,1355.0,male,reader
24147,169.0,0,331.0,female,reader
24148,25.0,0,19.0,male,non_reader
24149,3090.0,0,3762.0,male,non_reader
24150,309.0,0,211.0,male,non_reader
24151,18.0,0,29.0,male,non_reader
24152,89.0,0,5.0,unknown,new_user
24153,119.0,0,381.0,male,non_reader
24154,12.0,0,18.0,female,non_reader
24156,39.0,0,74.0,female,non_reader
24157,42.0,0,169.0,male,non_reader
24158,416.0,0,534.0,male,non_reader
24159,624.0,0,1272.0,female,contributor
24160,25.0,0,27.0,unknown,non_reader
24161,75.0,0,45.0,female,non_reader
24162,146.0,0,143.0,male,non_reader
24163,78.0,0,64.0,female,non_reader
24164,39.0,0,1.0,male,new_user
24165,114.0,0,254.0,male,non_reader
24166,81.0,0,115.0,male,non_reader
24167,35.0,0,297.0,male,reader
24168,70.0,0,293.0,female,non_reader
24169,2.0,0,4.0,male,non_reader
24170,1.0,0,3.0,male,new_user
24171,45.0,0,154.0,male,reader
24172,369.0,0,128.0,male,non_reader
24173,3.0,0,10.0,male,non_reader
24174,195.0,0,267.0,male,non_reader
24175,359.0,0,687.0,female,reader
24176,210.0,0,127.0,male,non_reader
24177,9.0,0,21.0,male,non_reader
24178,10.0,0,79.0,female,non_reader
24179,15.0,0,23.0,female,non_reader
24180,823.0,0,783.0,female,non_reader
24181,37.0,0,25.0,male,non_reader
24182,49.0,0,49.0,unknown,non_reader
24183,76.0,0,108.0,male,non_reader
24184,42.0,0,33.0,unknown,non_reader
24185,12.0,0,40.0,female,non_reader
24186,3.0,0,31.0,female,non_reader
24187,268.0,0,274.0,male,non_reader
24188,3.0,0,18.0,male,non_reader
24189,71.0,0,43.0,female,non_reader
24190,47.0,0,35.0,male,non_reader
24191,471.0,0,921.0,female,reader
24192,63.0,0,147.0,male,non_reader
24194,21.0,0,29.0,male,non_reader
24195,10.0,0,34.0,unknown,non_reader
24197,109.0,0,196.0,female,reader
24198,306.0,0,778.0,male,reader
24199,14.0,0,17.0,female,new_user
24200,38.0,0,9.0,unknown,new_user
24201,81.0,0,85.0,male,non_reader
24202,3.0,0,5.0,male,non_reader
24203,90.0,0,276.0,male,non_reader
24204,13.0,0,15.0,male,non_reader
24205,2259.0,0,32.0,unknown,new_user
24206,14.0,0,21.0,male,non_reader
24207,18.0,0,46.0,unknown,non_reader
24208,575.0,0,399.0,male,reader
24209,10.0,0,16.0,female,non_reader
24210,476.0,0,781.0,female,non_reader
24211,306.0,0,262.0,male,non_reader
24212,1.0,0,7.0,female,non_reader
24213,2.0,0,38.0,male,non_reader
24214,25.0,0,6.0,female,non_reader
24215,71.0,0,1063.0,unknown,reader
24216,27.0,0,21.0,male,non_reader
24217,23.0,0,14.0,male,non_reader
24218,27.0,0,72.0,unknown,non_reader
24219,139.0,0,40.0,male,non_reader
24220,20.0,0,55.0,unknown,non_reader
24221,38.0,0,409.0,male,reader
24222,8326.0,0,10070.0,male,reader
24223,26.0,0,38.0,male,non_reader
24224,80.0,0,237.0,female,non_reader
24225,2099.0,0,1122.0,male,reader
24226,1775.0,0,925.0,unknown,reader
24227,4.0,0,22.0,female,non_reader
24228,8353.0,0,16895.0,male,reader
24229,15.0,0,48.0,male,non_reader
24231,480.0,0,35.0,male,non_reader
24232,208.0,0,258.0,female,non_reader
24233,33.0,0,35.0,unknown,non_reader
24234,31.0,0,124.0,female,non_reader
24236,99.0,0,77.0,female,non_reader
24237,904.0,0,262.0,male,reader
24238,13.0,0,42.0,female,reader
24239,7.0,0,21.0,female,non_reader
24240,110.0,0,97.0,male,non_reader
24241,125.0,0,17.0,male,non_reader
24242,6.0,0,8.0,female,new_user
24243,355.0,0,416.0,female,reader
24244,818.0,0,2488.0,male,reader
24245,110.0,0,16.0,male,non_reader
24246,447.0,0,78.0,male,non_reader
24247,31.0,0,75.0,male,non_reader
24248,3.0,0,25.0,male,non_reader
24249,31.0,0,27.0,male,non_reader
24250,65.0,0,16.0,male,non_reader
24251,31.0,0,12.0,unknown,non_reader
24252,3.0,0,12.0,male,new_user
24253,3785.0,0,1280.0,male,non_reader
24254,2.0,0,0.0,male,non_reader
24255,10.0,0,10.0,male,non_reader
24256,4.0,0,10.0,male,new_user
24257,1930.0,0,92.0,female,reader
24258,2463.0,0,725.0,male,reader
24259,26.0,0,9.0,male,non_reader
24260,115.0,0,126.0,male,reader
24261,12.0,0,12.0,male,non_reader
24262,2.0,0,11.0,unknown,non_reader
24263,31.0,0,193.0,male,non_reader
24264,2.0,0,4.0,unknown,new_user
24265,39.0,0,184.0,female,non_reader
24266,1014.0,0,1238.0,male,reader
24267,31.0,0,148.0,female,non_reader
24268,43.0,0,24.0,unknown,non_reader
24269,13013.0,0,4733.0,unknown,reader
24270,7.0,0,15.0,unknown,non_reader
24271,2.0,0,28.0,female,non_reader
24272,9.0,0,22.0,unknown,non_reader
24274,207.0,0,265.0,unknown,non_reader
24275,217.0,0,92.0,female,non_reader
24276,33.0,0,52.0,unknown,non_reader
24277,327.0,0,129.0,male,non_reader
24278,2712.0,0,4853.0,male,reader
24281,32.0,0,43.0,female,non_reader
24282,6.0,0,8.0,female,non_reader
24283,23.0,0,109.0,male,non_reader
24284,9.0,0,6.0,male,non_reader
24285,1650.0,0,186.0,male,reader
24286,8.0,0,4.0,male,non_reader
24287,27.0,0,24.0,unknown,non_reader
24288,110.0,0,20.0,male,non_reader
24289,1.0,0,6.0,unknown,non_reader
24290,2149.0,0,427.0,male,reader
24291,23.0,0,21.0,male,non_reader
24292,29.0,0,55.0,female,non_reader
24293,26.0,0,31.0,male,non_reader
24294,31.0,0,152.0,male,non_reader
24295,29.0,0,33.0,unknown,non_reader
24296,3.0,0,17.0,unknown,non_reader
24297,21.0,0,68.0,male,non_reader
24298,49.0,0,292.0,male,non_reader
24299,68.0,0,16.0,male,non_reader
24300,276.0,0,519.0,unknown,non_reader
24301,121.0,0,93.0,male,non_reader
24302,38.0,0,25.0,unknown,non_reader
24303,24.0,0,17.0,female,non_reader
24304,8.0,0,19.0,male,non_reader
24305,1135.0,0,930.0,female,reader
24306,102.0,0,79.0,male,non_reader
24307,88.0,0,87.0,female,contributor
24308,4691.0,0,2625.0,male,contributor
24309,47.0,0,58.0,male,non_reader
24310,42.0,0,47.0,unknown,non_reader
24311,94.0,0,53.0,male,non_reader
24312,16.0,0,44.0,male,non_reader
24313,2.0,0,12.0,male,non_reader
24314,14.0,0,12.0,female,non_reader
24315,13.0,0,14.0,male,non_reader
24316,124.0,0,90.0,female,non_reader
24318,28.0,0,11.0,female,non_reader
24319,15.0,0,130.0,female,non_reader
24320,106.0,0,83.0,male,non_reader
24321,64.0,0,59.0,male,non_reader
24322,29.0,0,35.0,female,non_reader
24323,86.0,0,335.0,female,reader
24324,42.0,0,20.0,male,non_reader
24325,31.0,0,21.0,male,non_reader
24326,44.0,0,19.0,female,non_reader
24327,27.0,0,107.0,male,non_reader
24329,54.0,0,54.0,male,non_reader
24330,2.0,0,12.0,male,new_user
24331,20.0,0,20.0,male,non_reader
24332,300.0,0,30.0,unknown,non_reader
24333,12.0,0,16.0,male,non_reader
24334,161.0,0,81.0,female,reader
24335,65.0,0,11.0,male,non_reader
24336,12.0,0,19.0,male,non_reader
24337,25.0,0,28.0,male,non_reader
24338,48.0,0,86.0,male,reader
24339,150.0,0,301.0,male,non_reader
24340,5.0,0,9.0,female,non_reader
24341,85.0,0,29.0,male,non_reader
24342,127.0,0,143.0,male,non_reader
24344,1144.0,0,499.0,female,reader
24345,5.0,0,5.0,male,non_reader
24346,1067.0,0,7284.0,male,reader
24347,130.0,0,237.0,male,reader
24348,9.0,0,57.0,unknown,non_reader
24349,34.0,0,63.0,male,non_reader
24350,176.0,0,106.0,male,reader
24351,10851.0,0,2776.0,male,reader
24352,55.0,0,35.0,female,non_reader
24353,27.0,0,79.0,female,non_reader
24354,1275.0,0,864.0,male,reader
24355,15.0,0,12.0,female,non_reader
24356,169.0,0,60.0,male,non_reader
24357,13.0,0,3.0,female,new_user
24358,1139.0,0,3782.0,unknown,contributor
24359,545.0,0,597.0,female,non_reader
24360,9.0,0,24.0,unknown,non_reader
24361,191.0,0,564.0,male,reader
24362,245.0,0,177.0,male,reader
24363,14.0,0,9.0,unknown,non_reader
24364,260.0,0,620.0,male,reader
24366,337.0,0,61.0,male,non_reader
24367,31.0,0,2.0,male,non_reader
24368,187.0,0,102.0,unknown,non_reader
24369,43.0,0,47.0,male,non_reader
24370,14.0,0,118.0,unknown,non_reader
24372,2093.0,0,1171.0,female,reader
24373,1.0,0,1.0,unknown,new_user
24374,25308.0,0,10337.0,unknown,contributor
24375,15.0,0,3.0,female,non_reader
24376,4.0,0,25.0,male,non_reader
24377,112.0,0,133.0,male,non_reader
24378,10.0,0,28.0,male,non_reader
24379,11.0,0,35.0,unknown,non_reader
24381,39.0,0,37.0,male,non_reader
24382,69.0,0,21.0,male,non_reader
24383,44.0,0,27.0,male,non_reader
24384,647.0,0,615.0,male,reader
24385,48.0,0,44.0,male,non_reader
24387,35.0,0,8.0,male,new_user
24388,40.0,0,84.0,female,non_reader
24389,52.0,0,18.0,male,non_reader
24390,8.0,0,21.0,female,non_reader
24391,196.0,0,223.0,male,non_reader
24392,27.0,0,27.0,female,non_reader
24393,39.0,0,45.0,male,non_reader
24394,32.0,0,32.0,male,non_reader
24395,136.0,0,39.0,female,non_reader
24397,146.0,0,153.0,male,non_reader
24398,362.0,0,349.0,male,non_reader
24399,3293.0,0,6526.0,male,contributor
24400,12.0,0,16.0,male,non_reader
24401,1260.0,0,624.0,female,reader
24402,54.0,0,119.0,male,non_reader
24403,20.0,0,42.0,male,non_reader
24404,2.0,0,3.0,male,new_user
24405,67.0,0,169.0,unknown,non_reader
24406,1359.0,0,443.0,male,reader
24407,34.0,0,258.0,female,reader
24408,281.0,0,1572.0,female,reader
24409,626.0,0,1628.0,male,reader
24410,60.0,0,26.0,male,non_reader
24412,193.0,0,238.0,male,non_reader
24413,25.0,0,27.0,male,non_reader
24414,332.0,0,391.0,male,reader
24415,1392.0,0,1317.0,male,reader
24416,30.0,0,53.0,male,non_reader
24417,363.0,0,702.0,male,non_reader
24418,648.0,0,1223.0,male,non_reader
24419,15.0,0,12.0,unknown,non_reader
24420,66.0,0,1022.0,female,non_reader
24421,52.0,0,166.0,female,non_reader
24422,36.0,0,21.0,male,non_reader
24423,2400.0,0,3723.0,male,contributor
24424,9913.0,0,11533.0,unknown,reader
24425,133.0,0,241.0,male,non_reader
24426,124.0,0,93.0,female,non_reader
24427,162.0,0,101.0,male,reader
24428,303.0,0,822.0,male,non_reader
24429,723.0,0,113.0,male,non_reader
24430,8.0,0,45.0,male,non_reader
24431,82.0,0,180.0,female,reader
24432,6623.0,0,7152.0,unknown,reader
24433,1.0,0,9.0,male,non_reader
24434,55.0,0,23.0,unknown,non_reader
24435,38.0,0,14.0,male,non_reader
24436,48.0,0,133.0,female,non_reader
24437,50.0,0,182.0,unknown,reader
24438,1630.0,0,982.0,female,reader
24439,88.0,0,165.0,male,non_reader
24440,14.0,0,31.0,unknown,non_reader
24441,2.0,0,3.0,male,new_user
24443,122.0,0,165.0,male,non_reader
24444,5391.0,0,3645.0,male,reader
24445,33.0,0,80.0,male,non_reader
24446,456.0,0,497.0,male,reader
24448,144.0,0,207.0,unknown,contributor
24449,74.0,0,31.0,male,non_reader
24450,23.0,0,28.0,male,non_reader
24451,3039.0,0,5994.0,male,reader
24452,596.0,0,389.0,male,reader
24453,413.0,0,482.0,male,contributor
24454,103.0,0,7.0,male,non_reader
24455,13.0,0,8.0,male,non_reader
24456,11.0,0,40.0,male,non_reader
24457,375.0,0,354.0,male,reader
24458,85.0,0,130.0,male,reader
24459,150.0,0,863.0,male,non_reader
24460,41.0,0,6.0,female,new_user
24461,369.0,0,1006.0,male,reader
24462,47.0,0,20.0,male,non_reader
24463,37.0,0,26.0,female,non_reader
24464,36.0,0,64.0,female,non_reader
24465,1550.0,0,4720.0,female,reader
24466,15.0,0,17.0,male,non_reader
24467,1179.0,0,566.0,male,reader
24468,86.0,0,28.0,male,non_reader
24469,12149.0,0,12282.0,female,reader
24470,4.0,0,250.0,male,non_reader
24471,905.0,0,706.0,male,non_reader
24472,5.0,0,1.0,female,new_user
24473,24.0,0,10.0,male,non_reader
24474,20.0,0,27.0,unknown,non_reader
24475,4.0,0,25.0,female,non_reader
24476,285.0,0,670.0,male,non_reader
24477,57.0,0,122.0,male,non_reader
24478,18.0,0,78.0,male,reader
24479,97.0,0,54.0,female,non_reader
24480,51.0,0,64.0,male,non_reader
24481,183.0,0,130.0,female,reader
24482,33.0,0,13.0,male,non_reader
24483,119.0,0,82.0,unknown,non_reader
24484,119.0,0,119.0,male,non_reader
24485,6.0,0,42.0,female,non_reader
24486,80.0,0,105.0,female,non_reader
24487,255.0,0,144.0,male,non_reader
24488,33.0,0,31.0,male,reader
24489,95.0,0,735.0,male,reader
24490,283.0,0,1172.0,male,non_reader
24491,36.0,0,31.0,female,non_reader
24492,6.0,0,2.0,male,new_user
24493,150.0,0,169.0,male,non_reader
24494,8.0,0,152.0,female,non_reader
24495,63.0,0,59.0,female,non_reader
24499,48.0,0,53.0,unknown,non_reader
24500,29.0,0,21.0,male,non_reader
24501,14.0,0,22.0,male,non_reader
24502,34.0,0,50.0,male,non_reader
24503,24.0,0,23.0,female,non_reader
24504,134.0,0,20.0,male,non_reader
24505,96.0,0,295.0,male,non_reader
24506,24.0,0,8.0,female,non_reader
24507,50.0,0,79.0,male,non_reader
24508,111.0,0,344.0,male,reader
24509,120.0,0,355.0,unknown,reader
24510,173.0,0,34.0,male,non_reader
24511,270.0,0,123.0,male,reader
24512,29.0,0,2.0,male,new_user
24513,181.0,0,144.0,unknown,non_reader
24514,14.0,0,37.0,female,non_reader
24515,47.0,0,22.0,unknown,non_reader
24516,7.0,0,25.0,female,non_reader
24517,58.0,0,51.0,male,non_reader
24518,30.0,0,43.0,female,non_reader
24519,208.0,0,61.0,male,non_reader
24520,2.0,0,5.0,female,non_reader
24521,25.0,0,21.0,female,non_reader
24522,20.0,0,51.0,female,non_reader
24523,1648.0,0,1973.0,unknown,reader
24524,8.0,0,47.0,male,non_reader
24525,7.0,0,159.0,male,non_reader
24526,97.0,0,69.0,female,non_reader
24527,94.0,0,58.0,male,non_reader
24528,1385.0,0,1087.0,male,reader
24529,421.0,0,349.0,male,reader
24530,12.0,0,9.0,female,non_reader
24531,406.0,0,202.0,male,reader
24532,322.0,0,78.0,female,non_reader
24533,125.0,0,11.0,female,non_reader
24534,88.0,0,128.0,male,non_reader
24535,39.0,0,10.0,female,non_reader
24536,17.0,0,29.0,unknown,non_reader
24537,88.0,0,156.0,male,non_reader
24538,8.0,0,1.0,female,non_reader
24539,5.0,0,137.0,unknown,non_reader
24540,35.0,0,49.0,unknown,non_reader
24541,1043.0,0,1472.0,male,reader
24542,5.0,0,3.0,male,new_user
24543,155.0,0,60.0,male,non_reader
24544,33.0,0,31.0,female,non_reader
24545,4.0,0,68.0,unknown,non_reader
24546,122.0,0,34.0,male,non_reader
24547,3.0,0,7.0,male,non_reader
24548,5.0,0,3.0,male,new_user
24549,416.0,0,168.0,male,reader
24550,2116.0,0,969.0,male,reader
24551,5.0,0,1.0,male,new_user
24554,156.0,0,95.0,male,non_reader
24556,77.0,0,43.0,male,non_reader
24557,155.0,0,642.0,male,reader
24558,15.0,0,7.0,male,non_reader
24559,20.0,0,77.0,male,non_reader
24560,159.0,0,320.0,male,non_reader
24561,76.0,0,66.0,unknown,non_reader
24562,220.0,0,570.0,female,reader
24563,18.0,0,15.0,unknown,non_reader
24564,179.0,0,73.0,male,non_reader
24566,35.0,0,37.0,male,non_reader
24567,241.0,0,518.0,male,reader
24568,21.0,0,31.0,male,non_reader
24569,148.0,0,275.0,male,non_reader
24570,85.0,0,89.0,male,non_reader
24571,27.0,0,18.0,female,non_reader
24572,123.0,0,85.0,unknown,non_reader
24573,19.0,0,8.0,unknown,non_reader
24574,4.0,0,49.0,male,non_reader
24576,42.0,0,32.0,male,non_reader
24577,130.0,0,253.0,male,non_reader
24578,5.0,0,28.0,unknown,non_reader
24579,4.0,0,16.0,female,non_reader
24580,29.0,0,71.0,male,non_reader
24581,8.0,0,40.0,unknown,non_reader
24582,7.0,0,30.0,female,non_reader
24583,21.0,0,45.0,male,non_reader
24585,161.0,0,45.0,female,non_reader
24586,33.0,0,13.0,female,non_reader
24587,432.0,0,157.0,female,non_reader
24588,12.0,0,40.0,male,non_reader
24589,235.0,0,159.0,male,non_reader
24590,335.0,0,2860.0,male,reader
24591,15.0,0,77.0,male,non_reader
24592,3.0,0,22.0,unknown,non_reader
24593,31.0,0,41.0,female,non_reader
24594,249.0,0,530.0,unknown,non_reader
24596,28.0,0,33.0,female,non_reader
24597,14.0,0,14.0,female,new_user
24598,17.0,0,35.0,male,non_reader
24599,290.0,0,359.0,unknown,reader
24600,30.0,0,27.0,male,non_reader
24601,1308.0,0,639.0,male,non_reader
24602,152.0,0,185.0,unknown,non_reader
24603,6363.0,0,10726.0,female,reader
24604,634.0,0,268.0,male,reader
24605,48.0,0,5.0,male,new_user
24606,82.0,0,128.0,female,non_reader
24607,3551.0,0,162.0,unknown,non_reader
24608,109.0,0,856.0,male,non_reader
24609,37.0,0,23.0,unknown,non_reader
24610,11.0,0,20.0,male,non_reader
24611,1.0,0,18.0,female,non_reader
24612,451.0,0,652.0,male,reader
24613,8.0,0,6.0,male,non_reader
24614,41.0,0,32.0,unknown,non_reader
24615,769.0,0,3129.0,male,non_reader
24616,7.0,0,22.0,male,non_reader
24617,38.0,0,62.0,female,non_reader
24618,28.0,0,139.0,female,non_reader
24621,120.0,0,60.0,male,non_reader
